,EmployeeNumber,Gender,City,JobTitle,DepartmentName,StoreLocation,Division,Age,LengthService,AbsentHours
308,309,F,Vancouver,Benefits Admin,Employee Records,Vancouver,HumanResources,56.0,15.91,0.0
309,310,M,Aldergrove,Baker,Bakery,Aldergrove,Stores,46.0,3.98,65.7
310,311,M,Langley,Baker,Bakery,Langley,Stores,47.0,5.69,86.28
311,312,M,Willow Point,Baker,Bakery,Trail,Stores,46.0,4.44,75.86
312,313,F,Vancouver,Benefits Admin,Employee Records,Vancouver,HumanResources,55.0,32.35,113.9
313,314,F,Langley,Baker,Bakery,Langley,Stores,39.0,1.97,40.51
314,315,F,Abbotsford,Baker,Bakery,Abbotsford,Stores,64.0,2.06,206.87
315,316,M,Penticton,Baker,Bakery,Kelowna,Stores,46.0,3.79,35.57
316,317,F,Vancouver,Benefits Admin,Employee Records,Vancouver,HumanResources,53.0,9.94,42.15
317,318,M,New Westminster,Baker,Bakery,New Westminster,Stores,46.0,3.81,107.71
318,319,F,Port Coquitlam,Baker,Bakery,Port Coquitlam,Stores,38.0,4.49,71.14
319,320,M,Kelowna,Baker,Bakery,Kelowna,Stores,61.0,2.43,181.06
320,321,M,Vancouver,Benefits Admin,Employee Records,Vancouver,HumanResources,50.0,21.96,21.18
321,322,F,Vancouver,Compensation Analyst,Compensation,Vancouver,HumanResources,39.0,13.41,0.0
322,323,M,Nelson,Baker,Bakery,Nelson,Stores,27.0,3.3,0.0
323,324,M,Vancouver,Compensation Analyst,Compensation,Vancouver,HumanResources,50.0,31.74,0.0
324,325,F,Vancouver,Compensation Analyst,Compensation,Vancouver,HumanResources,55.0,17.75,72.3
325,326,F,Surrey,Baker,Bakery,Surrey,Stores,49.0,3.4,90.59
326,327,M,North Vancouver,Baker,Bakery,North Vancouver,Stores,38.0,6.2,13.95
327,328,M,Richmond,Baker,Bakery,Richmond,Stores,38.0,7.78,43.27
328,329,F,North Vancouver,Baker,Bakery,North Vancouver,Stores,14.0,3.47,0.0
329,330,M,Aldergrove,Cashier,Customer Service,Aldergrove,Stores,46.0,6.77,44.97
330,331,M,Woss,Baker,Bakery,Cranbrook,Stores,42.0,5.24,39.07
331,332,F,New Westminster,Baker,Bakery,New Westminster,Stores,50.0,3.91,127.15
332,333,M,Cobble Hill,Baker,Bakery,Victoria,Stores,60.0,6.86,125.88
333,334,M,Lac La Hache,Baker,Bakery,Williams Lake,Stores,41.0,6.95,58.95
334,335,M,Victoria,Baker,Bakery,Victoria,Stores,54.0,3.57,129.27
335,336,M,Bob Quinn Lake,Baker,Bakery,Terrace,Stores,52.0,4.25,90.27
336,337,M,Muncho Lake,Baker,Bakery,Fort St John,Stores,49.0,4.25,73.93
337,338,M,Hedley,Baker,Bakery,Princeton,Stores,41.0,4.33,7.23
338,339,F,Sardis,Baker,Bakery,Chilliwack,Stores,52.0,0.94,145.88
339,340,F,Gold Bridge,Baker,Bakery,Kamloops,Stores,34.0,4.39,23.06
340,341,F,Victoria,Baker,Bakery,Victoria,Stores,48.0,4.46,50.69
341,342,F,Sparwood,Baker,Bakery,Cranbrook,Stores,42.0,3.55,87.1
342,343,M,Port Mcneill,Baker,Bakery,Nanaimo,Stores,48.0,7.21,79.01
343,344,F,Fort St John,Baker,Bakery,Fort St John,Stores,47.0,7.31,92.25
344,345,F,Salmon Valley,Baker,Bakery,Prince George,Stores,65.0,3.69,207.36
345,346,F,Squamish,Baker,Bakery,Squamish,Stores,40.0,2.96,57.79
346,347,F,New Westminster,Baker,Bakery,New Westminster,Stores,45.0,3.47,57.47
347,348,F,Victoria,Baker,Bakery,Victoria,Stores,49.0,5.43,75.49
348,349,F,Victoria,Baker,Bakery,Victoria,Stores,25.0,3.92,0.0
349,350,M,Kelowna,Baker,Bakery,Kelowna,Stores,29.0,4.31,18.74
350,351,M,Vancouver,Compensation Analyst,Compensation,Vancouver,HumanResources,40.0,22.1,120.38
351,352,M,Vancouver,Compensation Analyst,Compensation,Vancouver,HumanResources,54.0,36.42,0.0
352,353,M,Vancouver,HRIS Analyst,HR Technology,Vancouver,HumanResources,58.0,6.32,127.14
353,354,M,Surrey,Baker,Bakery,Surrey,Stores,46.0,2.82,55.34
354,355,F,Vancouver,HRIS Analyst,HR Technology,Vancouver,HumanResources,62.0,43.74,0.0
355,356,M,Richmond,Baker,Bakery,Richmond,Stores,41.0,2.97,59.29
356,357,M,Chilliwack,Baker,Bakery,Chilliwack,Stores,48.0,5.37,105.19
357,358,F,Abbotsford,Cashier,Customer Service,Abbotsford,Stores,54.0,5.79,120.29
358,359,M,New Westminister,Baker,Bakery,New Westminister,Stores,46.0,6.06,96.19
359,360,F,Agassiz,Baker,Bakery,Chilliwack,Stores,51.0,3.83,146.04
360,361,M,Bob Quinn Lake,Baker,Bakery,Terrace,Stores,50.0,5.62,66.93
361,362,F,Vancouver,HRIS Analyst,HR Technology,Vancouver,HumanResources,63.0,24.19,75.95
362,363,F,Fort Langley,Baker,Bakery,Langley,Stores,46.0,3.42,105.23
363,364,M,Horsefly,Baker,Bakery,Prince George,Stores,47.0,4.27,65.2
364,365,M,Kelowna,Baker,Bakery,Kelowna,Stores,33.0,2.59,0.0
365,366,M,Avola,Cashier,Customer Service,Kamloops,Stores,55.0,7.58,115.6
366,367,F,Bear Lake,Baker,Bakery,Prince George,Stores,35.0,7.46,0.0
367,368,F,New Westminister,Baker,Bakery,New Westminister,Stores,38.0,7.16,0.0
368,369,M,Cobble Hill,Baker,Bakery,Victoria,Stores,47.0,4.3,112.2
369,370,M,Nanaimo,Baker,Bakery,Nanaimo,Stores,20.0,2.56,0.0
370,371,M,North Vancouver,Baker,Bakery,North Vancouver,Stores,39.0,6.45,57.95
371,372,F,Vancouver,HRIS Analyst,HR Technology,Vancouver,HumanResources,43.0,23.48,63.22
372,373,F,Victoria,Baker,Bakery,Victoria,Stores,49.0,4.43,73.93
373,374,F,Williams Lake,Baker,Bakery,Williams Lake,Stores,43.0,6.21,33.08
374,375,M,Fauquier,Cashier,Customer Service,Trail,Stores,44.0,2.72,96.67
375,376,F,Brackendale,Baker,Bakery,Squamish,Stores,31.0,3.79,23.75
376,377,M,Nanaimo,Baker,Bakery,Nanaimo,Stores,46.0,5.83,71.23
377,378,M,Victoria,Baker,Bakery,Victoria,Stores,58.0,7.81,95.95
378,379,M,Victoria,Baker,Bakery,Victoria,Stores,55.0,5.11,125.86
379,380,M,Quesnel,Baker,Bakery,Quesnel,Stores,58.0,5.67,114.41
380,381,M,Skookumchuck,Baker,Bakery,Nanaimo,Stores,49.0,5.43,43.81
381,382,F,Kamloops,Cashier,Customer Service,Kamloops,Stores,39.0,2.68,55.55
382,383,M,Huntingdon,Cashier,Customer Service,Abbotsford,Stores,48.0,4.62,68.91
383,384,F,Victoria,Baker,Bakery,Victoria,Stores,27.0,6.63,0.0
384,385,M,Hedley,Baker,Bakery,Princeton,Stores,23.0,6.48,11.07
385,386,F,Prince George,Baker,Bakery,Prince George,Stores,47.0,4.63,125.88
386,387,M,New Westminster,Baker,Bakery,New Westminster,Stores,39.0,6.29,19.46
387,388,F,Cranbrook,Baker,Bakery,Cranbrook,Stores,36.0,5.18,0.0
388,389,F,Gibsons,Cashier,Customer Service,West Vancouver,Stores,43.0,5.76,75.4
389,390,F,Nanaimo,Baker,Bakery,Nanaimo,Stores,41.0,6.57,94.28
390,391,M,Vancouver,HRIS Analyst,HR Technology,Vancouver,HumanResources,54.0,12.26,0.0
391,392,F,Vancouver,Investment Analyst,Investment,Vancouver,FinanceAndAccounting,64.0,3.57,110.14
392,393,M,Britannia Beach,Baker,Bakery,Squamish,Stores,46.0,6.19,123.1
393,394,M,Parksville,Baker,Bakery,Nanaimo,Stores,42.0,4.14,87.33
394,395,M,Kamloops,Cashier,Customer Service,Kamloops,Stores,25.0,4.21,0.0
395,396,F,Campbell River,Baker,Bakery,Nanaimo,Stores,59.0,5.42,115.04
396,397,M,Comox,Baker,Bakery,Nanaimo,Stores,17.0,5.66,0.0
397,398,F,Victoria,Baker,Bakery,Victoria,Stores,54.0,4.26,159.19
398,399,F,Aldergrove,Cashier,Customer Service,Aldergrove,Stores,50.0,3.19,128.52
399,400,M,Chilliwack,Baker,Bakery,Chilliwack,Stores,47.0,5.5,67.24
400,401,M,Victoria,Baker,Bakery,Victoria,Stores,28.0,4.54,0.0
401,402,M,Vancouver,Investment Analyst,Investment,Vancouver,FinanceAndAccounting,41.0,20.69,0.0
402,403,F,Decker Lake,Baker,Bakery,Prince George,Stores,54.0,3.65,112.42
403,404,F,Brackendale,Baker,Bakery,Squamish,Stores,39.0,4.63,14.81
404,405,F,Victoria,Baker,Bakery,Victoria,Stores,37.0,5.39,19.83
405,406,M,Vancouver,Investment Analyst,Investment,Vancouver,FinanceAndAccounting,57.0,10.7,0.0
406,407,F,Vancouver,Investment Analyst,Investment,Vancouver,FinanceAndAccounting,24.0,6.04,0.0
407,408,F,Port Hardy,Baker,Bakery,Nanaimo,Stores,57.0,5.0,188.81
408,409,F,Burnaby,Baker,Bakery,Burnaby,Stores,40.0,4.23,24.65
409,410,F,Williams Lake,Baker,Bakery,Williams Lake,Stores,38.0,3.9,38.98
410,411,M,Vancouver,Investment Analyst,Investment,Vancouver,FinanceAndAccounting,46.0,18.71,0.0
411,412,F,Burnaby,Baker,Bakery,Burnaby,Stores,30.0,1.22,0.0
412,413,M,Dawson Creek,Cashier,Customer Service,Dawson Creek,Stores,47.0,7.19,133.25
413,414,F,Flatrock,Baker,Bakery,Fort St John,Stores,37.0,6.65,43.05
414,415,M,Abbotsford,Cashier,Customer Service,Abbotsford,Stores,25.0,5.84,0.0
415,416,M,Vancouver,Labor Relations Analyst,Labor Relations,Vancouver,HumanResources,50.0,26.78,31.58
416,417,F,Sechelt,Cashier,Customer Service,West Vancouver,Stores,39.0,2.11,32.58
417,418,F,Princeton,Cashier,Customer Service,Princeton,Stores,49.0,3.9,105.27
418,419,M,Kelowna,Baker,Bakery,Kelowna,Stores,46.0,3.83,90.9
419,420,M,Fort Nelson,Baker,Bakery,Fort Nelson,Stores,41.0,2.88,64.67
420,421,F,Woss,Baker,Bakery,Cranbrook,Stores,42.0,1.26,40.36
421,422,M,Vancouver,Labor Relations Analyst,Labor Relations,Vancouver,HumanResources,53.0,16.88,0.0
422,423,M,Prince George,Baker,Bakery,Prince George,Stores,34.0,3.69,0.0
423,424,F,Kamloops,Cashier,Customer Service,Kamloops,Stores,35.0,3.54,21.78
424,425,M,New Westminster,Cashier,Customer Service,New Westminster,Stores,48.0,4.8,108.89
425,426,F,Surrey,Baker,Bakery,Surrey,Stores,54.0,5.41,111.67
426,427,M,Vancouver,Labor Relations Analyst,Labor Relations,Vancouver,HumanResources,56.0,33.69,0.0
427,428,F,Vancouver,Labor Relations Analyst,Labor Relations,Vancouver,HumanResources,55.0,7.18,126.59
428,429,M,New Westminster,Cashier,Customer Service,New Westminster,Stores,42.0,5.32,65.83
429,430,F,Vernon,Baker,Bakery,Vernon,Stores,41.0,4.92,89.1
430,431,F,Gibsons,Cashier,Customer Service,West Vancouver,Stores,44.0,5.59,77.99
431,432,F,Victoria,Baker,Bakery,Victoria,Stores,56.0,4.28,162.07
432,433,M,Slocan,Cashier,Customer Service,Trail,Stores,47.0,2.34,58.36
433,434,F,Abbotsford,Cashier,Customer Service,Abbotsford,Stores,35.0,4.12,13.92
434,435,F,Lumby,Baker,Bakery,Vernon,Stores,58.0,3.67,202.22
435,436,F,Vancouver,Labor Relations Analyst,Labor Relations,Vancouver,HumanResources,53.0,19.46,60.32
436,437,M,Surrey,Baker,Bakery,Surrey,Stores,57.0,3.76,154.29
437,438,M,Vancouver,Recruiter,Recruitment,Vancouver,HumanResources,56.0,21.56,73.09
438,439,M,Kamloops,Cashier,Customer Service,Kamloops,Stores,28.0,5.85,0.0
439,440,F,Vancouver,Recruiter,Recruitment,Vancouver,HumanResources,67.0,1.0,0.0
440,441,F,Decker Lake,Baker,Bakery,Prince George,Stores,43.0,6.35,59.14
441,442,M,New Westminster,Cashier,Customer Service,New Westminster,Stores,39.0,4.31,17.6
442,443,F,Chase,Cashier,Customer Service,Kamloops,Stores,32.0,1.57,50.38
443,444,F,Dawson Creek,Dairy Person,Dairy,Dawson Creek,Stores,45.0,5.36,116.65
444,445,F,Sooke,Baker,Bakery,Victoria,Stores,55.0,4.99,104.08
445,446,M,Boston Bar,Baker,Bakery,Chilliwack,Stores,29.0,5.38,0.0
446,447,F,Port Alberni,Baker,Bakery,Nanaimo,Stores,53.0,4.15,114.51
447,448,M,Sparwood,Baker,Bakery,Cranbrook,Stores,39.0,2.05,12.25
448,449,M,Union Bay,Baker,Bakery,Nanaimo,Stores,61.0,2.48,124.15
449,450,F,Victoria,Baker,Bakery,Victoria,Stores,45.0,4.45,104.3
450,451,F,Francois Lake,Baker,Bakery,Prince George,Stores,23.0,6.28,0.0
451,452,F,Vancouver,Recruiter,Recruitment,Vancouver,HumanResources,39.0,21.15,88.63
452,453,M,Vancouver,Recruiter,Recruitment,Vancouver,HumanResources,53.0,7.86,77.58
453,454,F,Aldergrove,Cashier,Customer Service,Aldergrove,Stores,36.0,6.02,0.0
454,455,F,New Westminster,Cashier,Customer Service,New Westminster,Stores,46.0,5.54,129.63
455,456,M,Richmond,Baker,Bakery,Richmond,Stores,62.0,3.13,84.83
456,457,F,Summerland,Baker,Bakery,Kelowna,Stores,45.0,5.45,82.2
457,458,M,Mackenzie,Baker,Bakery,Prince George,Stores,34.0,4.26,22.63
458,459,F,Montney,Cashier,Customer Service,Fort St John,Stores,39.0,4.69,53.18
459,460,M,Chief Lake,Cashier,Customer Service,Prince George,Stores,58.0,7.16,113.12
460,461,F,New Westminster,Cashier,Customer Service,New Westminster,Stores,42.0,8.49,96.84
461,462,F,Vancouver,Recruiter,Recruitment,Vancouver,HumanResources,56.0,4.51,93.23
462,463,F,Burns Lake,Cashier,Customer Service,Prince George,Stores,33.0,4.15,31.12
463,464,M,Vancouver,Systems Analyst,Information Technology,Vancouver,InfoTech,33.0,14.58,33.81
464,465,F,Port Alberni,Baker,Bakery,Nanaimo,Stores,52.0,5.99,164.03
465,466,F,Vancouver,Systems Analyst,Information Technology,Vancouver,InfoTech,39.0,11.78,68.6
466,467,F,Burnaby,Baker,Bakery,Burnaby,Stores,51.0,7.06,74.59
467,468,M,Surrey,Baker,Bakery,Surrey,Stores,30.0,5.69,0.0
468,469,M,Vancouver,Systems Analyst,Information Technology,Vancouver,InfoTech,42.0,9.35,67.18
469,470,M,Westwold,Cashier,Customer Service,Vernon,Stores,63.0,2.12,156.14
470,471,F,Nelson,Cashier,Customer Service,Nelson,Stores,64.0,4.36,142.84
471,472,M,Vancouver,Systems Analyst,Information Technology,Vancouver,InfoTech,38.0,1.0,0.0
472,473,F,Abbotsford,Cashier,Customer Service,Abbotsford,Stores,37.0,4.94,0.0
473,474,M,Vancouver,Systems Analyst,Information Technology,Vancouver,InfoTech,53.0,6.11,80.01
474,475,M,Kamloops,Cashier,Customer Service,Kamloops,Stores,38.0,5.95,9.28
475,476,M,Vancouver,Trainer,Training,Vancouver,HumanResources,50.0,7.18,90.37
476,477,M,Kaslo,Baker,Bakery,Cranbrook,Stores,31.0,7.36,25.89
477,478,F,Williams Lake,Cashier,Customer Service,Williams Lake,Stores,45.0,5.19,99.12
478,479,F,Invermere,Cashier,Customer Service,Cranbrook,Stores,28.0,3.64,0.0
479,480,F,Vancouver,Trainer,Training,Vancouver,HumanResources,53.0,13.52,30.62
480,481,F,Victoria,Baker,Bakery,Victoria,Stores,25.0,2.2,10.73
481,482,M,Creston,Cashier,Customer Service,Cranbrook,Stores,41.0,3.61,70.64
482,483,M,Vancouver,Trainer,Training,Vancouver,HumanResources,56.0,19.46,0.0
483,484,F,Surrey,Baker,Bakery,Surrey,Stores,31.0,4.67,23.91
484,485,F,Terrace,Baker,Bakery,Terrace,Stores,50.0,6.99,118.45
485,486,M,Vancouver,Trainer,Training,Vancouver,HumanResources,55.0,36.75,50.27
486,487,M,Langley,Baker,Bakery,Langley,Stores,38.0,3.58,11.81
487,488,M,Surrey,Baker,Bakery,Surrey,Stores,28.0,2.12,0.99
488,489,F,Beaver Valley,Cashier,Customer Service,Williams Lake,Stores,35.0,2.87,37.08
489,490,M,Langley,Baker,Bakery,Langley,Stores,35.0,6.18,0.03
490,491,M,Oyster River,Baker,Bakery,Nanaimo,Stores,28.0,5.46,0.0
491,492,M,Agassiz,Baker,Bakery,Chilliwack,Stores,36.0,4.35,37.16
492,493,M,Victoria,Baker,Bakery,Victoria,Stores,50.0,4.98,100.5
493,494,M,Vancouver,Trainer,Training,Vancouver,HumanResources,53.0,4.76,106.11
494,495,M,Vancouver,Trainer,Training,Vancouver,HumanResources,50.0,31.9,0.0
495,496,F,New Westminster,Cashier,Customer Service,New Westminster,Stores,41.0,3.0,67.65
496,497,M,D'arcy,Baker,Bakery,Squamish,Stores,54.0,5.73,129.75
497,498,F,Burnaby,Baker,Bakery,Burnaby,Stores,40.0,4.32,77.0
498,499,M,Surrey,Baker,Bakery,Surrey,Stores,35.0,5.16,48.84
499,500,M,Winfield,Baker,Bakery,Kelowna,Stores,41.0,6.43,52.38
500,501,F,Vancouver,Trainer,Training,Vancouver,HumanResources,51.0,12.86,84.3
501,502,F,Vancouver,Trainer,Training,Vancouver,HumanResources,41.0,10.82,57.05
502,503,F,Fort St John,Cashier,Customer Service,Fort St John,Stores,30.0,2.9,31.12
503,504,F,Logan Lake,Cashier,Customer Service,Kamloops,Stores,43.0,6.82,53.08
504,505,F,Vancouver,Trainer,Training,Vancouver,HumanResources,48.0,27.18,0.0
505,506,F,New Westminster,Cashier,Customer Service,New Westminster,Stores,46.0,3.73,81.2
506,507,M,Burnaby,Baker,Bakery,Burnaby,Stores,46.0,6.64,44.21
507,508,F,Prince George,Cashier,Customer Service,Prince George,Stores,66.0,4.76,169.77
508,509,M,Williams Lake,Cashier,Customer Service,Williams Lake,Stores,41.0,4.99,79.44
509,510,F,Aldergrove,Cashier,Customer Service,Aldergrove,Stores,43.0,2.99,71.06
510,511,F,Campbell River,Baker,Bakery,Nanaimo,Stores,52.0,3.27,123.7
511,512,F,Haney,Baker,Bakery,Haney,Stores,27.0,3.59,0.0
512,513,F,Fort St John,Cashier,Customer Service,Fort St John,Stores,42.0,6.24,83.6
513,514,M,Abbotsford,Cashier,Customer Service,Abbotsford,Stores,14.0,1.97,0.0
514,515,F,Burnaby,Baker,Bakery,Burnaby,Stores,25.0,4.01,45.31
515,516,F,Kamloops,Cashier,Customer Service,Kamloops,Stores,38.0,5.37,69.66
516,517,M,Woss,Cashier,Customer Service,Cranbrook,Stores,44.0,2.11,26.03
517,518,M,North Vancouver,Cashier,Customer Service,North Vancouver,Stores,42.0,4.16,50.58
518,519,F,Vancouver,Trainer,Training,Vancouver,HumanResources,42.0,22.56,45.89
519,520,F,Vancouver,Baker,Bakery,Vancouver,Stores,56.0,3.43,133.69
520,521,F,Vancouver,Baker,Bakery,Vancouver,Stores,46.0,4.87,96.22
521,522,M,Vancouver,Baker,Bakery,Vancouver,Stores,42.0,8.67,52.62
522,523,M,Ganges,Cashier,Customer Service,Victoria,Stores,40.0,4.01,44.01
523,524,F,Kamloops,Cashier,Customer Service,Kamloops,Stores,40.0,5.83,95.21
524,525,M,Vancouver,Baker,Bakery,Vancouver,Stores,26.0,6.12,0.0
525,526,M,Bob Quinn Lake,Baker,Bakery,Terrace,Stores,37.0,5.49,13.6
526,527,M,Vernon,Cashier,Customer Service,Vernon,Stores,15.0,0.99,0.0
527,528,F,New Westminster,Cashier,Customer Service,New Westminster,Stores,34.0,2.66,52.91
528,529,F,Victoria,Cashier,Customer Service,Victoria,Stores,62.0,3.23,149.06
529,530,F,Vancouver,Baker,Bakery,Vancouver,Stores,34.0,4.52,86.24
530,531,M,Vancouver,Baker,Bakery,Vancouver,Stores,36.0,3.95,45.68
531,532,F,Valemount,Baker,Bakery,Valemount,Stores,43.0,1.09,102.77
532,533,M,Burnaby,Baker,Bakery,Burnaby,Stores,49.0,5.68,74.11
533,534,F,Kelowna,Baker,Bakery,Kelowna,Stores,23.0,2.77,0.0
534,535,F,Kelowna,Baker,Bakery,Kelowna,Stores,38.0,4.63,45.14
535,536,M,Vancouver,Baker,Bakery,Vancouver,Stores,31.0,4.8,5.29
536,537,F,Vancouver,Baker,Bakery,Vancouver,Stores,42.0,3.04,88.22
537,538,M,Terrace,Baker,Bakery,Terrace,Stores,45.0,4.8,62.94
538,539,F,Vancouver,Baker,Bakery,Vancouver,Stores,26.0,4.58,0.0
539,540,M,Burnaby,Baker,Bakery,Burnaby,Stores,41.0,5.19,63.67
540,541,M,Chilliwack,Cashier,Customer Service,Chilliwack,Stores,39.0,3.98,13.77
541,542,F,Vancouver,Baker,Bakery,Vancouver,Stores,50.0,4.8,127.21
542,543,F,Prince George,Cashier,Customer Service,Prince George,Stores,49.0,1.16,107.69
543,544,F,White Rock,Baker,Bakery,White Rock,Stores,33.0,2.69,25.99
544,545,F,Vancouver,Baker,Bakery,Vancouver,Stores,22.0,4.07,0.0
545,546,F,Castlegar,Cashier,Customer Service,Trail,Stores,37.0,2.53,45.85
546,547,M,Vancouver,Baker,Bakery,Vancouver,Stores,40.0,4.97,20.07
547,548,M,Vernon,Cashier,Customer Service,Vernon,Stores,38.0,1.94,50.61
548,549,F,Whistler,Baker,Bakery,Squamish,Stores,46.0,3.52,109.55
549,550,M,Vancouver,Baker,Bakery,Vancouver,Stores,42.0,5.9,56.79
550,551,F,Vancouver,Baker,Bakery,Vancouver,Stores,45.0,4.33,111.75
551,552,M,Nanaimo,Baker,Bakery,Nanaimo,Stores,48.0,3.42,76.81
552,553,M,Victoria,Cashier,Customer Service,Victoria,Stores,43.0,4.03,41.4
553,554,M,Vancouver,Baker,Bakery,Vancouver,Stores,47.0,4.08,50.99
554,555,M,Richmond,Baker,Bakery,Richmond,Stores,46.0,4.57,70.07
555,556,M,North Vancouver,Cashier,Customer Service,North Vancouver,Stores,45.0,3.43,79.58
556,557,F,Kamloops,Cashier,Customer Service,Kamloops,Stores,38.0,4.28,106.03
557,558,M,Nelson,Cashier,Customer Service,Nelson,Stores,39.0,6.22,42.17
558,559,F,Vancouver,Baker,Bakery,Vancouver,Stores,38.0,3.94,0.0
559,560,M,Victoria,Cashier,Customer Service,Victoria,Stores,54.0,5.9,92.47
560,561,F,Vancouver,Baker,Bakery,Vancouver,Stores,51.0,4.6,107.68
561,562,F,Abbotsford,Cashier,Customer Service,Abbotsford,Stores,49.0,2.05,69.4
562,563,M,Nelson,Cashier,Customer Service,Nelson,Stores,45.0,5.37,23.99
563,564,F,Kaslo,Cashier,Customer Service,Cranbrook,Stores,45.0,3.59,100.47
564,565,F,Port Alice,Baker,Bakery,Nanaimo,Stores,35.0,6.88,66.92
565,566,M,Burnaby,Baker,Bakery,Burnaby,Stores,44.0,5.38,87.3
566,567,F,Victoria,Cashier,Customer Service,Victoria,Stores,53.0,5.12,151.33
567,568,F,New Westminster,Cashier,Customer Service,New Westminster,Stores,46.0,5.44,33.09
568,569,F,Lakeview Heights,Baker,Bakery,Kelowna,Stores,12.0,5.76,0.0
569,570,M,Vancouver,Baker,Bakery,Vancouver,Stores,38.0,5.56,55.26
570,571,M,Campbell River,Baker,Bakery,Nanaimo,Stores,49.0,4.87,132.46
571,572,F,Vancouver,Baker,Bakery,Vancouver,Stores,35.0,5.49,39.14
572,573,F,Kelowna,Baker,Bakery,Kelowna,Stores,72.0,3.66,198.72
573,574,M,Surrey,Baker,Bakery,Surrey,Stores,56.0,1.48,148.79
574,575,M,Vancouver,Baker,Bakery,Vancouver,Stores,37.0,5.22,0.0
575,576,M,Chilliwack,Cashier,Customer Service,Chilliwack,Stores,32.0,4.03,0.0
576,577,M,Sidney,Cashier,Customer Service,Victoria,Stores,31.0,4.84,56.42
577,578,M,Vancouver,Baker,Bakery,Vancouver,Stores,56.0,7.04,82.69
578,579,F,North Vancouver,Cashier,Customer Service,North Vancouver,Stores,38.0,2.61,29.58
579,580,F,Campbell River,Baker,Bakery,Nanaimo,Stores,28.0,3.87,37.67
580,581,M,Vallican,Cashier,Customer Service,Trail,Stores,49.0,4.58,64.28
581,582,F,Abbotsford,Cashier,Customer Service,Abbotsford,Stores,49.0,5.05,84.39
582,583,F,Vancouver,Baker,Bakery,Vancouver,Stores,47.0,3.65,120.44
583,584,M,Langley,Baker,Bakery,Langley,Stores,40.0,4.17,12.67
584,585,F,New Westminster,Cashier,Customer Service,New Westminster,Stores,40.0,3.95,0.0
585,586,F,Chilliwack,Cashier,Customer Service,Chilliwack,Stores,37.0,2.08,25.73
586,587,M,Victoria,Cashier,Customer Service,Victoria,Stores,41.0,6.46,2.46
587,588,F,New Westminster,Cashier,Customer Service,New Westminster,Stores,48.0,3.58,77.95
588,589,F,Vancouver,Baker,Bakery,Vancouver,Stores,48.0,6.31,143.08
589,590,F,Vancouver,Baker,Bakery,Vancouver,Stores,47.0,3.85,129.25
590,591,F,Vancouver,Baker,Bakery,Vancouver,Stores,55.0,3.54,119.24
591,592,M,Vancouver,Baker,Bakery,Vancouver,Stores,41.0,3.82,27.28
592,593,M,Vancouver,Baker,Bakery,Vancouver,Stores,38.0,4.71,70.22
593,594,F,Victoria,Cashier,Customer Service,Victoria,Stores,56.0,4.71,129.42
594,595,F,Vancouver,Baker,Bakery,Vancouver,Stores,43.0,1.38,89.83
595,596,F,Duncan,Baker,Bakery,Quesnel,Stores,34.0,4.45,8.67
596,597,F,Burnaby,Baker,Bakery,Burnaby,Stores,59.0,4.6,166.19
597,598,F,Victoria,Cashier,Customer Service,Victoria,Stores,31.0,7.02,3.09
598,599,M,Chilliwack,Cashier,Customer Service,Chilliwack,Stores,44.0,7.97,17.2
599,600,F,Vancouver,Baker,Bakery,Vancouver,Stores,29.0,5.37,0.0
600,601,F,Canal Flats,Cashier,Customer Service,Cranbrook,Stores,42.0,5.22,70.03
601,602,M,Tofino,Baker,Bakery,Nanaimo,Stores,42.0,6.41,49.01
602,603,F,Port Coquitlam,Baker,Bakery,Port Coquitlam,Stores,45.0,6.12,92.27
603,604,F,Cobble Hill,Cashier,Customer Service,Victoria,Stores,42.0,6.52,52.64
604,605,M,Quesnel,Baker,Bakery,Quesnel,Stores,46.0,5.46,31.17
605,606,F,Vancouver,Baker,Bakery,Vancouver,Stores,29.0,6.96,0.0
606,607,F,Vancouver,Baker,Bakery,Vancouver,Stores,43.0,3.28,64.67
607,608,F,Golden,Cashier,Customer Service,Cranbrook,Stores,50.0,5.31,94.63
608,609,M,Kelowna,Cashier,Customer Service,Kelowna,Stores,45.0,5.0,77.51
609,610,M,Valemount,Cashier,Customer Service,Valemount,Stores,36.0,4.29,40.26
610,611,M,Richmond,Cashier,Customer Service,Richmond,Stores,22.0,4.59,0.0
611,612,F,Penticton,Cashier,Customer Service,Kelowna,Stores,39.0,4.97,73.44
612,613,F,Abbotsford,Cashier,Customer Service,Abbotsford,Stores,40.0,3.08,79.85
613,614,M,Vancouver,Baker,Bakery,Vancouver,Stores,37.0,2.3,55.35
614,615,F,Victoria,Cashier,Customer Service,Victoria,Stores,48.0,3.74,149.11
615,616,F,Abbotsford,Cashier,Customer Service,Abbotsford,Stores,42.0,6.48,62.32
616,617,M,Vancouver,Baker,Bakery,Vancouver,Stores,50.0,4.96,61.32
617,618,F,North Vancouver,Cashier,Customer Service,North Vancouver,Stores,41.0,1.84,110.02
618,619,M,Victoria,Cashier,Customer Service,Victoria,Stores,40.0,3.98,23.81
619,620,M,Cranbrook,Cashier,Customer Service,Cranbrook,Stores,53.0,7.25,50.58
620,621,M,Vancouver,Baker,Bakery,Vancouver,Stores,37.0,1.74,10.0
621,622,F,Vancouver,Baker,Bakery,Vancouver,Stores,45.0,5.31,43.52
