EmployeeNumber,Gender,City,JobTitle,DepartmentName,StoreLocation,Age,LengthService,AbsentHours,State,Counties,Latitude,Longitude
567,F,Victoria,Cashier,Customer Service,Victoria,53.40880238,5.116614731,151.3251714,TX,Victoria,28.799,-97.006
569,F,Lakeview Heights,Baker,Bakery,Kelowna,11.86307882,5.763168102,0,KY,Rowan,38.152,-83.506
570,M,Vancouver,Baker,Bakery,Vancouver,37.5092646,5.559828464,55.26121022,WA,Clark,45.63,-122.677
572,F,Vancouver,Baker,Bakery,Vancouver,35.02791795,5.494794896,39.13895159,WA,Clark,45.63,-122.677
574,M,Surrey,Baker,Bakery,Surrey,56.19153724,1.476337931,148.7856636,ND,Ward,48.236,-101.133
575,M,Vancouver,Baker,Bakery,Vancouver,37.04554454,5.218341118,0,WA,Clark,45.63,-122.677
577,M,Sidney,Cashier,Customer Service,Victoria,31.25770445,4.841974023,56.42146954,OH,Shelby,40.286,-84.155
582,F,Abbotsford,Cashier,Customer Service,Abbotsford,48.69833401,5.053625124,84.39265414,WI,Clark;Marathon,44.944,-90.315
583,F,Vancouver,Baker,Bakery,Vancouver,46.6484653,3.645285207,120.4381332,WA,Clark,45.63,-122.677
587,M,Victoria,Cashier,Customer Service,Victoria,40.80308129,6.461308625,2.463030869,TX,Victoria,28.799,-97.006
589,F,Vancouver,Baker,Bakery,Vancouver,47.79475208,6.306483667,143.0762254,WA,Clark,45.63,-122.677
590,F,Vancouver,Baker,Bakery,Vancouver,46.6965456,3.848541179,129.2508488,WA,Clark,45.63,-122.677
591,F,Vancouver,Baker,Bakery,Vancouver,54.93301572,3.539712571,119.243563,WA,Clark,45.63,-122.677
592,M,Vancouver,Baker,Bakery,Vancouver,41.3765045,3.815186555,27.28258892,WA,Clark,45.63,-122.677
593,M,Vancouver,Baker,Bakery,Vancouver,37.84228142,4.714938572,70.22163116,WA,Clark,45.63,-122.677
594,F,Victoria,Cashier,Customer Service,Victoria,55.8655553,4.712702639,129.4246807,TX,Victoria,28.799,-97.006
595,F,Vancouver,Baker,Bakery,Vancouver,43.38069604,1.378690353,89.82506332,WA,Clark,45.63,-122.677
596,F,Duncan,Baker,Bakery,Quesnel,34.01175576,4.448462783,8.67270521,OK,Stephens,34.502,-97.958
598,F,Victoria,Cashier,Customer Service,Victoria,31.2548297,7.0222333,3.092995468,TX,Victoria,28.799,-97.006
600,F,Vancouver,Baker,Bakery,Vancouver,28.70191783,5.372453969,0,WA,Clark,45.63,-122.677
606,F,Vancouver,Baker,Bakery,Vancouver,28.81694795,6.963726678,0,WA,Clark,45.63,-122.677
607,F,Vancouver,Baker,Bakery,Vancouver,42.86557898,3.276338329,64.66700892,WA,Clark,45.63,-122.677
611,M,Richmond,Cashier,Customer Service,Richmond,21.5911597,4.590502074,0,VA,Richmond (city),37.546,-77.453
613,F,Abbotsford,Cashier,Customer Service,Abbotsford,40.31364194,3.084619432,79.84894034,WI,Clark;Marathon,44.944,-90.315
614,M,Vancouver,Baker,Bakery,Vancouver,37.4003216,2.298445198,55.3475486,WA,Clark,45.63,-122.677
615,F,Victoria,Cashier,Customer Service,Victoria,47.6344986,3.74143708,149.1087377,TX,Victoria,28.799,-97.006
616,F,Abbotsford,Cashier,Customer Service,Abbotsford,42.13794534,6.483756359,62.31592662,WI,Clark;Marathon,44.944,-90.315
619,M,Victoria,Cashier,Customer Service,Victoria,39.58716727,3.98383361,23.81327626,TX,Victoria,28.799,-97.006
621,M,Vancouver,Baker,Bakery,Vancouver,36.79882097,1.735452211,10.00098837,WA,Clark,45.63,-122.677
623,M,Vancouver,Baker,Bakery,Vancouver,47.50222641,3.942650222,24.08070269,WA,Clark,45.63,-122.677
624,M,Victoria,Cashier,Customer Service,Victoria,44.21767335,4.60963414,39.53909314,TX,Victoria,28.799,-97.006
628,F,Victoria,Cashier,Customer Service,Victoria,46.57401801,4.379138574,67.85409646,TX,Victoria,28.799,-97.006
630,M,Vancouver,Baker,Bakery,Vancouver,44.82784219,4.142268776,47.79960394,WA,Clark,45.63,-122.677
632,M,Vancouver,Baker,Bakery,Vancouver,35.25714014,5.510858263,27.00050332,WA,Clark,45.63,-122.677
633,M,Vancouver,Baker,Bakery,Vancouver,44.33134212,6.014187868,13.41053488,WA,Clark,45.63,-122.677
641,M,Duncan,Cashier,Customer Service,Quesnel,25.86411119,5.041529498,0,OK,Stephens,34.502,-97.958
642,F,Surrey,Cashier,Customer Service,Surrey,56.96786215,1.792271786,125.1801843,ND,Ward,48.236,-101.133
646,M,Vancouver,Baker,Bakery,Vancouver,56.61314057,5.364002222,148.1450701,WA,Clark,45.63,-122.677
651,F,Richmond,Cashier,Customer Service,Richmond,57.14615347,3.644145208,179.3053625,VA,Richmond (city),37.546,-77.453
655,M,Victoria,Cashier,Customer Service,Victoria,39.6453387,5.697885208,51.18565834,TX,Victoria,28.799,-97.006
656,F,Vancouver,Baker,Bakery,Vancouver,33.42067459,4.239742021,6.649815483,WA,Clark,45.63,-122.677
659,F,Vancouver,Baker,Bakery,Vancouver,62.65318223,2.703653385,228.5654947,WA,Clark,45.63,-122.677
662,M,Langley,Baker,Bakery,Langley,40.37188166,6.328040869,54.91209696,WA,Island,48.034,-122.408
665,M,Clearwater,Cashier,Customer Service,Kamloops,31.07491403,3.719370222,2.252980018,FL,Pinellas,27.966,-82.8
667,F,Surrey,Cashier,Customer Service,Surrey,32.60983108,7.049092876,0,ND,Ward,48.236,-101.133
668,M,Victoria,Cashier,Customer Service,Victoria,48.46141113,4.455309911,115.7535971,TX,Victoria,28.799,-97.006
670,F,Nelson,Cashier,Customer Service,Nelson,25.33185245,2.740613702,0,GA,Cherokee;Pickens,34.38,-84.372
674,M,Vancouver,Baker,Bakery,Vancouver,33.76283395,4.358604564,0,WA,Clark,45.63,-122.677
676,F,Vancouver,Baker,Bakery,Vancouver,43.16371375,2.067077524,67.8535207,WA,Clark,45.63,-122.677
680,F,Vancouver,Baker,Bakery,Vancouver,51.31788463,7.645976154,106.649651,WA,Clark,45.63,-122.677
686,F,Surrey,Cashier,Customer Service,Surrey,46.31080654,6.848077783,82.202795,ND,Ward,48.236,-101.133
687,F,Vancouver,Baker,Bakery,Vancouver,32.74480242,5.453050231,25.85396001,WA,Clark,45.63,-122.677
688,F,Vernon,Cashier,Customer Service,Vernon,42.52811404,5.203982244,46.70401976,CT,Tolland,41.838,-72.457
692,F,Victoria,Cashier,Customer Service,Victoria,30.34099428,6.744751658,36.37179924,TX,Victoria,28.799,-97.006
693,F,Victoria,Cashier,Customer Service,Victoria,32.08963985,6.479861752,11.96788343,TX,Victoria,28.799,-97.006
697,M,Victoria,Cashier,Customer Service,Victoria,22.85342091,4.74086012,0,TX,Victoria,28.799,-97.006
702,M,Surrey,Cashier,Customer Service,Surrey,36.39020791,2.74501684,48.73281794,ND,Ward,48.236,-101.133
710,F,Vancouver,Baker,Bakery,Vancouver,38.76054685,2.142111623,105.4830539,WA,Clark,45.63,-122.677
711,M,Sidney,Cashier,Customer Service,Victoria,49.67694944,6.072543417,102.6592083,OH,Shelby,40.286,-84.155
713,F,Victoria,Cashier,Customer Service,Victoria,63.29918735,4.232377891,180.4842907,TX,Victoria,28.799,-97.006
714,M,Vancouver,Baker,Bakery,Vancouver,47.75420009,5.046862041,70.67420078,WA,Clark,45.63,-122.677
715,F,Victoria,Cashier,Customer Service,Victoria,28.93646619,6.132562406,0,TX,Victoria,28.799,-97.006
716,M,Vancouver,Baker,Bakery,Vancouver,48.41131998,8.997166353,108.8989283,WA,Clark,45.63,-122.677
719,M,Vancouver,Baker,Bakery,Vancouver,50.00026543,1.257585327,81.70653981,WA,Clark,45.63,-122.677
721,F,Vernon,Cashier,Customer Service,Vernon,55.1279835,2.589817819,120.6020111,CT,Tolland,41.838,-72.457
722,F,Langley,Baker,Bakery,Langley,39.00096595,5.229997536,38.48451225,WA,Island,48.034,-122.408
725,F,Surrey,Cashier,Customer Service,Surrey,38.51023956,4.055938198,54.48056445,ND,Ward,48.236,-101.133
729,F,Victoria,Cashier,Customer Service,Victoria,40.26699578,5.375209515,64.34342561,TX,Victoria,28.799,-97.006
731,F,Vancouver,Baker,Bakery,Vancouver,39.89176974,4.255399619,54.74830938,WA,Clark,45.63,-122.677
732,M,Surrey,Cashier,Customer Service,Surrey,44.85206783,5.062321085,23.20011249,ND,Ward,48.236,-101.133
733,M,Vancouver,Baker,Bakery,Vancouver,41.16975608,3.647294614,31.99943755,WA,Clark,45.63,-122.677
735,M,Vancouver,Baker,Bakery,Vancouver,20.77689084,7.534630777,0,WA,Clark,45.63,-122.677
737,F,Richmond,Cashier,Customer Service,Richmond,53.98127292,6.995887901,137.6079205,VA,Richmond (city),37.546,-77.453
738,F,Victoria,Cashier,Customer Service,Victoria,44.52818047,6.386692876,90.43523582,TX,Victoria,28.799,-97.006
739,F,Richmond,Cashier,Customer Service,Richmond,46.91934454,3.867575954,93.54805467,VA,Richmond (city),37.546,-77.453
741,M,Victoria,Cashier,Customer Service,Victoria,46.75754264,4.638391881,3.973232419,TX,Victoria,28.799,-97.006
743,M,Vancouver,Baker,Bakery,Vancouver,52.38137823,4.13527817,41.90932052,WA,Clark,45.63,-122.677
747,M,Vancouver,Baker,Bakery,Vancouver,53.72349228,0.085149041,144.7906828,WA,Clark,45.63,-122.677
748,M,White Rock,Baker,Bakery,White Rock,51.63328746,4.082395428,82.61247333,SD,Roberts,45.925,-96.576
751,F,Abbotsford,Cashier,Customer Service,Abbotsford,41.06977334,3.994213654,90.13626075,WI,Clark;Marathon,44.944,-90.315
755,M,Vancouver,Baker,Bakery,Vancouver,49.37478441,5.923837603,89.64098164,WA,Clark,45.63,-122.677
759,M,Vancouver,Baker,Bakery,Vancouver,29.49045171,5.929536582,1.988282891,WA,Clark,45.63,-122.677
764,M,Victoria,Cashier,Customer Service,Victoria,41.85604396,3.409328829,12.25988962,TX,Victoria,28.799,-97.006
769,F,Duncan,Cashier,Customer Service,Quesnel,36.15871473,3.355616782,82.58622857,OK,Stephens,34.502,-97.958
774,M,Vancouver,Baker,Bakery,Vancouver,46.12334517,3.681869874,110.032094,WA,Clark,45.63,-122.677
777,M,Victoria,Cashier,Customer Service,Victoria,34.31325143,3.418947449,33.31882952,TX,Victoria,28.799,-97.006
778,M,Vancouver,Baker,Bakery,Vancouver,42.35203054,5.894001618,73.70204596,WA,Clark,45.63,-122.677
780,F,Vancouver,Baker,Bakery,Vancouver,37.12220183,6.073753544,0.953766772,WA,Clark,45.63,-122.677
781,F,Langley,Cashier,Customer Service,Langley,42.79534743,4.216494235,29.19947719,WA,Island,48.034,-122.408
782,M,Victoria,Cashier,Customer Service,Victoria,53.66059388,1.517927153,84.37453839,TX,Victoria,28.799,-97.006
783,F,Golden,Cashier,Customer Service,Cranbrook,49.16359844,4.306070684,116.2687635,CO,Jefferson,39.755,-105.221
786,F,Victoria,Cashier,Customer Service,Victoria,43.90539614,1.731653926,49.94302904,TX,Victoria,28.799,-97.006
789,F,Vernon,Cashier,Customer Service,Vernon,46.91463363,4.446750527,46.50862384,CT,Tolland,41.838,-72.457
791,F,Abbotsford,Cashier,Customer Service,Abbotsford,40.57904438,6.451635575,0,WI,Clark;Marathon,44.944,-90.315
792,M,Vancouver,Baker,Bakery,Vancouver,26.89530893,5.670024863,0,WA,Clark,45.63,-122.677
794,F,Vancouver,Baker,Bakery,Vancouver,33.0445072,6.969848995,22.47795548,WA,Clark,45.63,-122.677
796,F,Ladysmith,Cashier,Customer Service,Victoria,49.00662267,4.514240871,122.9415023,WI,Rusk,45.461,-91.098
797,M,Langley,Cashier,Customer Service,Langley,47.22860866,4.167856069,74.81336791,WA,Island,48.034,-122.408
798,M,Vancouver,Baker,Bakery,Vancouver,31.3503933,2.792310508,0,WA,Clark,45.63,-122.677
802,M,Vancouver,Baker,Bakery,Vancouver,39.29980354,4.044852424,91.86589856,WA,Clark,45.63,-122.677
803,M,Langley,Cashier,Customer Service,Langley,34.25945918,5.877200211,26.42963113,WA,Island,48.034,-122.408
805,F,Vancouver,Baker,Bakery,Vancouver,26.24675643,4.748093925,0,WA,Clark,45.63,-122.677
807,F,Langley,Cashier,Customer Service,Langley,33.14524647,2.765983464,0,WA,Island,48.034,-122.408
809,M,Surrey,Cashier,Customer Service,Surrey,35.04615194,5.798902627,0,ND,Ward,48.236,-101.133
811,M,Abbotsford,Dairy Person,Dairy,Abbotsford,47.92299209,4.330203719,54.83913397,WI,Clark;Marathon,44.944,-90.315
812,M,Vancouver,Baker,Bakery,Vancouver,56.60454809,5.665366774,107.527434,WA,Clark,45.63,-122.677
813,F,Victoria,Cashier,Customer Service,Victoria,39.54843525,6.296929026,5.541190247,TX,Victoria,28.799,-97.006
815,M,Vancouver,Baker,Bakery,Vancouver,54.87712459,3.45391414,107.8261637,WA,Clark,45.63,-122.677
816,F,Richmond,Cashier,Customer Service,Richmond,38.11030131,2.022640963,35.01126791,VA,Richmond (city),37.546,-77.453
817,F,Vancouver,Baker,Bakery,Vancouver,48.17765058,2.96692134,106.9701137,WA,Clark,45.63,-122.677
818,M,Abbotsford,Dairy Person,Dairy,Abbotsford,59.40587222,3.820463274,161.2526289,WI,Clark;Marathon,44.944,-90.315
831,F,Victoria,Cashier,Customer Service,Victoria,30.51076502,5.311353362,0,TX,Victoria,28.799,-97.006
833,M,Vancouver,Baker,Bakery,Vancouver,42.73260384,6.19324591,13.0870957,WA,Clark,45.63,-122.677
834,F,Mission,Cashier,Customer Service,Burnaby,39.05859754,5.963387315,50.28287515,TX,Hidalgo,26.216,-98.326
836,M,Vancouver,Baker,Bakery,Vancouver,42.6079128,5.689657298,71.97009341,WA,Clark,45.63,-122.677
837,F,Fruitvale,Cashier,Customer Service,Kelowna,35.7600343,3.079239605,0,TX,Van Zandt,32.684,-95.804
841,M,Courtenay,Cashier,Customer Service,Nanaimo,46.70090708,3.744354289,65.50212479,ND,Stutsman,47.224,-98.569
844,F,Victoria,Cashier,Customer Service,Victoria,35.8110362,6.778947452,53.03885752,TX,Victoria,28.799,-97.006
848,F,Abbotsford,Dairy Person,Dairy,Abbotsford,37.59822443,7.24358647,2.548118398,WI,Clark;Marathon,44.944,-90.315
849,F,Victoria,Cashier,Customer Service,Victoria,48.68072438,4.969769765,105.0239624,TX,Victoria,28.799,-97.006
850,F,Vancouver,Baker,Bakery,Vancouver,58.84672743,2.956268566,196.1066668,WA,Clark,45.63,-122.677
851,F,Vancouver,Baker,Bakery,Vancouver,45.97484141,4.81920464,65.38645228,WA,Clark,45.63,-122.677
854,F,Pemberton,Cashier,Customer Service,Squamish,28.93039326,5.386889498,0,NJ,Burlington,39.948,-74.587
860,M,Vancouver,Baker,Bakery,Vancouver,43.53012236,5.363601586,58.02039622,WA,Clark,45.63,-122.677
862,M,Courtenay,Cashier,Customer Service,Nanaimo,51.51178417,5.493356355,89.27723317,ND,Stutsman,47.224,-98.569
863,F,Victoria,Cashier,Customer Service,Victoria,53.49986769,2.636591053,122.881909,TX,Victoria,28.799,-97.006
868,F,Vancouver,Baker,Bakery,Vancouver,50.9945962,2.522615333,122.5621065,WA,Clark,45.63,-122.677
869,M,Victoria,Cashier,Customer Service,Victoria,53.44324112,6.645940408,54.57224877,TX,Victoria,28.799,-97.006
870,M,Princeton,Cashier,Customer Service,Princeton,54.71057597,4.555337202,98.98940425,NJ,Mercer,40.35,-74.659
874,F,Vancouver,Baker,Bakery,Vancouver,48.93658171,2.366393132,86.90573717,WA,Clark,45.63,-122.677
878,M,Winfield,Cashier,Customer Service,Kelowna,48.22353712,4.085838161,77.27283178,KS,Cowley,37.243,-96.98
879,F,Victoria,Cashier,Customer Service,Victoria,42.76287351,3.948759265,64.02184346,TX,Victoria,28.799,-97.006
880,F,Surrey,Cashier,Customer Service,Surrey,44.98264149,7.218930069,145.6003869,ND,Ward,48.236,-101.133
881,M,Vancouver,Baker,Bakery,Vancouver,55.05160544,3.500394897,105.6314345,WA,Clark,45.63,-122.677
882,F,Vancouver,Baker,Bakery,Vancouver,49.97061534,2.49318079,79.07680122,WA,Clark,45.63,-122.677
884,F,Vernon,Cashier,Customer Service,Vernon,35.50754777,1.90536866,0,CT,Tolland,41.838,-72.457
886,F,Abbotsford,Dairy Person,Dairy,Abbotsford,39.1566369,2.311084156,30.67308873,WI,Clark;Marathon,44.944,-90.315
889,M,Sardis,Cashier,Customer Service,Chilliwack,50.80618309,4.790539896,63.19776798,MS,Panola,34.436,-89.911
891,F,Vancouver,Baker,Bakery,Vancouver,38.04819746,4.071003139,49.19325262,WA,Clark,45.63,-122.677
892,F,Vancouver,Baker,Bakery,Vancouver,40.89152484,3.230399532,9.194083056,WA,Clark,45.63,-122.677
895,F,Vancouver,Baker,Bakery,Vancouver,36.21564367,4.456370148,59.31745845,WA,Clark,45.63,-122.677
897,F,Victoria,Cashier,Customer Service,Victoria,33.63631334,1.990447518,11.47556103,TX,Victoria,28.799,-97.006
900,F,Winfield,Cashier,Customer Service,Kelowna,32.68304434,4.298100111,0,KS,Cowley,37.243,-96.98
901,M,Duncan,Cashier,Customer Service,Quesnel,39.23409411,5.459485961,35.3558315,OK,Stephens,34.502,-97.958
903,F,Vancouver,Baker,Bakery,Vancouver,53.91447932,2.995771183,156.2874593,WA,Clark,45.63,-122.677
904,F,Vancouver,Baker,Bakery,Vancouver,51.24797624,5.673419015,122.6480778,WA,Clark,45.63,-122.677
905,F,Vancouver,Baker,Bakery,Vancouver,35.50779442,2.945742979,1.264783977,WA,Clark,45.63,-122.677
907,M,Victoria,Cashier,Customer Service,Victoria,28.89910144,3.557325682,0,TX,Victoria,28.799,-97.006
909,M,Victoria,Cashier,Customer Service,Victoria,38.38260746,5.242377755,47.48708979,TX,Victoria,28.799,-97.006
911,F,Victoria,Cashier,Customer Service,Victoria,50.4449173,7.480829488,128.5758697,TX,Victoria,28.799,-97.006
912,F,Vancouver,Baker,Bakery,Vancouver,37.44003239,5.32726552,71.4719272,WA,Clark,45.63,-122.677
915,F,Vancouver,Baker,Bakery,Vancouver,63.49098722,2.48844545,187.1813557,WA,Clark,45.63,-122.677
918,F,Vancouver,Baker,Bakery,Vancouver,23.69856291,5.499927401,0,WA,Clark,45.63,-122.677
921,M,Surrey,Cashier,Customer Service,Surrey,52.89299734,5.531203356,126.4786972,ND,Ward,48.236,-101.133
923,F,Surrey,Cashier,Customer Service,Surrey,42.11002733,7.89376897,54.13318886,ND,Ward,48.236,-101.133
925,F,Vancouver,Baker,Bakery,Vancouver,42.88195089,3.83973927,56.74872777,WA,Clark,45.63,-122.677
926,M,Vancouver,Baker,Bakery,Vancouver,37.29353397,5.868379436,0,WA,Clark,45.63,-122.677
927,F,Vancouver,Baker,Bakery,Vancouver,41.68691017,3.929388837,61.65565924,WA,Clark,45.63,-122.677
928,M,Vancouver,Baker,Bakery,Vancouver,49.3246013,4.149861718,66.0539689,WA,Clark,45.63,-122.677
936,F,Vancouver,Baker,Bakery,Vancouver,28.7893614,7.222823341,0,WA,Clark,45.63,-122.677
937,F,Vancouver,Baker,Bakery,Vancouver,37.00049899,3.062157335,11.14996054,WA,Clark,45.63,-122.677
940,F,Vancouver,Baker,Bakery,Vancouver,37.16897434,4.410338767,59.85107635,WA,Clark,45.63,-122.677
941,M,Abbotsford,Dairy Person,Dairy,Abbotsford,49.27701756,3.629609746,120.8809488,WI,Clark;Marathon,44.944,-90.315
947,F,Nelson,Dairy Person,Dairy,Nelson,43.49323163,4.258929024,77.92309632,GA,Cherokee;Pickens,34.38,-84.372
948,M,Victoria,Cashier,Customer Service,Victoria,48.58518168,1.606092757,44.22045406,TX,Victoria,28.799,-97.006
949,F,Richmond,Cashier,Customer Service,Richmond,45.15585049,5.331214344,49.24927949,VA,Richmond (city),37.546,-77.453
952,M,Vancouver,Baker,Bakery,Vancouver,47.55635891,3.338274375,49.62389862,WA,Clark,45.63,-122.677
954,M,Vancouver,Baker,Bakery,Vancouver,17.12205066,5.385637802,0,WA,Clark,45.63,-122.677
959,M,Vancouver,Baker,Bakery,Vancouver,35.45948452,2.510153549,30.85499852,WA,Clark,45.63,-122.677
960,M,Vancouver,Baker,Bakery,Vancouver,42.9935876,2.642044152,85.5099692,WA,Clark,45.63,-122.677
963,M,Richmond,Cashier,Customer Service,Richmond,37.11789186,7.440403992,64.78313082,VA,Richmond (city),37.546,-77.453
965,F,Victoria,Cashier,Customer Service,Victoria,16.42939842,5.453611891,0,TX,Victoria,28.799,-97.006
968,F,Surrey,Cashier,Customer Service,Surrey,44.77414335,5.843046493,88.50419969,ND,Ward,48.236,-101.133
970,M,Victoria,Dairy Person,Dairy,Victoria,39.34854174,7.317321939,44.33489319,TX,Victoria,28.799,-97.006
981,F,Vancouver,Baker,Bakery,Vancouver,40.78799507,4.943296752,35.16196419,WA,Clark,45.63,-122.677
983,M,Langley,Cashier,Customer Service,Langley,51.60202453,3.100234391,60.39898326,WA,Island,48.034,-122.408
987,M,Surrey,Cashier,Customer Service,Surrey,27.13564151,2.137871794,0,ND,Ward,48.236,-101.133
989,M,Winfield,Dairy Person,Dairy,Kelowna,64.20161976,4.366742502,144.0005315,KS,Cowley,37.243,-96.98
993,F,Sidney,Dairy Person,Dairy,Victoria,30.95505228,2.525037558,34.71173454,OH,Shelby,40.286,-84.155
994,F,Nelson,Dairy Person,Dairy,Nelson,41.51839947,7.795441262,36.55692319,GA,Cherokee;Pickens,34.38,-84.372
995,F,Ladysmith,Dairy Person,Dairy,Victoria,35.88800246,4.594310799,54.35335171,WI,Rusk,45.461,-91.098
997,M,Grand Forks,Baker,Bakery,Grand Forks,41.03578899,9.54456745,16.99445185,ND,Grand Forks,47.924,-97.031
998,F,Hazelton,Cashier,Customer Service,Terrace,42.01012796,4.36978757,74.30506742,ID,Jerome,42.595,-114.137
999,F,Vancouver,Baker,Bakery,Vancouver,39.43172255,4.98019126,88.2192858,WA,Clark,45.63,-122.677
1003,M,Vancouver,Baker,Bakery,Vancouver,34.56395962,5.287465579,20.92392117,WA,Clark,45.63,-122.677
1004,M,Vancouver,Baker,Bakery,Vancouver,31.41830374,4.208293475,22.41479263,WA,Clark,45.63,-122.677
1006,M,Victoria,Dairy Person,Dairy,Victoria,53.06946097,7.92811377,61.40026827,TX,Victoria,28.799,-97.006
1007,F,Abbotsford,Dairy Person,Dairy,Abbotsford,13.29298015,5.357477558,0,WI,Clark;Marathon,44.944,-90.315
1011,F,Vancouver,Baker,Bakery,Vancouver,36.44274572,3.986576389,56.18837823,WA,Clark,45.63,-122.677
1012,M,Victoria,Dairy Person,Dairy,Victoria,49.60733448,2.811114004,101.3075858,TX,Victoria,28.799,-97.006
1015,F,Surrey,Cashier,Customer Service,Surrey,25.34173154,6.324448019,25.91169579,ND,Ward,48.236,-101.133
1021,F,Victoria,Dairy Person,Dairy,Victoria,36.30848645,7.125306432,44.01913346,TX,Victoria,28.799,-97.006
1030,M,Vancouver,Baker,Bakery,Vancouver,24.97950798,3.967386413,0,WA,Clark,45.63,-122.677
1034,M,Victoria,Dairy Person,Dairy,Victoria,42.24215346,0.457657553,42.63385678,TX,Victoria,28.799,-97.006
1036,M,Vancouver,Baker,Bakery,Vancouver,29.36159546,3.483019989,0,WA,Clark,45.63,-122.677
1038,M,Abbotsford,Dairy Person,Dairy,Abbotsford,42.02127998,7.37107372,25.77612973,WI,Clark;Marathon,44.944,-90.315
1039,F,Victoria,Dairy Person,Dairy,Victoria,64.89237732,4.079767059,195.1734142,TX,Victoria,28.799,-97.006
1041,M,Vancouver,Baker,Bakery,Vancouver,42.21649649,6.759391354,81.27015352,WA,Clark,45.63,-122.677
1043,F,Vancouver,Baker,Bakery,Vancouver,45.99708465,3.428359117,100.0043376,WA,Clark,45.63,-122.677
1045,F,Victoria,Dairy Person,Dairy,Victoria,33.08139867,2.359114005,24.42712402,TX,Victoria,28.799,-97.006
1048,M,Sardis,Cashier,Customer Service,Chilliwack,47.45363806,6.65086219,106.2211311,MS,Panola,34.436,-89.911
1053,F,Vancouver,Cashier,Customer Service,Vancouver,33.88324293,2.747618441,36.35608986,WA,Clark,45.63,-122.677
1054,M,Victoria,Dairy Person,Dairy,Victoria,44.7890638,7.108866397,63.69493434,TX,Victoria,28.799,-97.006
1057,F,Victoria,Dairy Person,Dairy,Victoria,39.59617393,5.22673401,51.21992785,TX,Victoria,28.799,-97.006
1059,M,Vancouver,Cashier,Customer Service,Vancouver,49.28321949,1.782084631,137.6980251,WA,Clark,45.63,-122.677
